DATE,RATE
3/23/2004,45.007847
3/22/2004,45.166855
3/21/2004,45.210451
3/20/2004,45.210451
3/19/2004,45.182723
3/18/2004,45.226917
3/17/2004,45.231094
3/16/2004,45.210774
3/15/2004,45.203526
3/14/2004,45.241598
3/13/2004,45.241598
3/12/2004,45.222113
3/11/2004,45.268325
3/10/2004,45.195745
3/9/2004,45.236929
3/8/2004,45.251761
3/7/2004,45.096955
3/6/2004,45.096955
3/5/2004,45.230028
3/4/2004,45.293355
3/3/2004,45.244413
3/2/2004,45.202673
3/1/2004,45.245828
2/29/2004,45.219527
2/28/2004,45.219527
2/27/2004,45.247755
2/26/2004,45.240333
2/25/2004,45.224958
2/24/2004,45.279695
2/23/2004,45.269025
2/22/2004,44.821321
2/21/2004,44.821321
2/20/2004,45.082784
2/19/2004,45.350916
2/18/2004,45.200808
2/17/2004,45.269045
2/16/2004,45.236065
2/15/2004,44.773707
2/14/2004,44.773707
2/13/2004,45.071933
2/12/2004,45.216593
2/11/2004,45.232276
2/10/2004,45.208374
2/9/2004,45.235145
2/8/2004,45.245086
2/7/2004,45.245086
2/6/2004,45.282129
2/5/2004,45.266933
2/4/2004,45.284369
2/3/2004,45.67462
2/2/2004,45.276333
2/1/2004,45.270006
1/31/2004,45.270006
1/30/2004,45.295452
1/29/2004,45.288237
1/28/2004,45.381136
1/27/2004,45.329055
1/26/2004,45.326612
1/25/2004,45.211585
1/24/2004,45.211585
1/23/2004,45.328369
1/22/2004,45.249485
1/21/2004,45.401149
1/20/2004,45.435303
1/19/2004,45.678264
1/18/2004,45.46209
1/17/2004,45.46209
1/16/2004,45.431168
1/15/2004,45.448367
1/14/2004,45.42407
1/13/2004,45.412666
1/12/2004,45.427902
1/11/2004,45.423282
1/10/2004,45.423282
1/9/2004,45.474473
1/8/2004,45.526136
1/7/2004,45.507043
1/6/2004,45.534069
1/5/2004,45.575533
1/4/2004,45.643203
1/3/2004,45.643203
1/2/2004,45.648077
1/1/2004,45.591
12/31/2003,45.576427
12/30/2003,45.538183
12/29/2003,45.380147
12/28/2003,45.60564
12/27/2003,45.60564
12/26/2003,45.55282
12/25/2003,45.55363
12/24/2003,45.551374
12/23/2003,45.49275
12/22/2003,45.306392
12/21/2003,45.481539
12/20/2003,45.481539
12/19/2003,45.50157
12/18/2003,45.409136
12/17/2003,45.498649
12/16/2003,45.500487
12/15/2003,45.526312
12/14/2003,45.497039
12/13/2003,45.497039
12/12/2003,45.514129
12/11/2003,45.507478
12/10/2003,45.462306
12/9/2003,45.508054
12/8/2003,45.497955
12/7/2003,45.625184
12/6/2003,45.625184
12/5/2003,45.619095
12/4/2003,45.611175
12/3/2003,45.581817
12/2/2003,45.671609
12/1/2003,45.743535
11/30/2003,45.753536
11/29/2003,45.753536
11/28/2003,45.799927
11/27/2003,45.889765
11/26/2003,45.87182
11/25/2003,45.876248
11/24/2003,45.813008
11/23/2003,45.704988
11/22/2003,45.704988
11/21/2003,45.723812
11/20/2003,45.750127
11/19/2003,45.607836
11/18/2003,45.616705
11/17/2003,45.5021
11/16/2003,45.397775
11/15/2003,45.397775
11/14/2003,45.408313
11/13/2003,45.396525
11/12/2003,45.295742
11/11/2003,45.223151
11/10/2003,45.249623
11/9/2003,45.840602
11/8/2003,45.840602
11/7/2003,45.46694
11/6/2003,45.289956
11/5/2003,45.285853
11/4/2003,45.292496
11/3/2003,45.293249
11/2/2003,45.264402
11/1/2003,45.264402
10/31/2003,45.30827
10/30/2003,45.302095
10/29/2003,45.285935
10/28/2003,45.282062
10/27/2003,45.349799
10/26/2003,45.109665
10/25/2003,45.109665
10/24/2003,45.237583
10/23/2003,45.299915
10/22/2003,45.28281
10/21/2003,45.29166
10/20/2003,45.306878
10/19/2003,45.171582
10/18/2003,45.171582
10/17/2003,45.281337
10/16/2003,45.271225
10/15/2003,45.660229
10/14/2003,45.657662
10/13/2003,45.401149
10/12/2003,45.177101
10/11/2003,45.177101
10/10/2003,45.314405
10/9/2003,45.207017
10/8/2003,45.322509
10/7/2003,44.993243
10/6/2003,45.090208
10/5/2003,45.285051
10/4/2003,45.285051
10/3/2003,45.341933
10/2/2003,45.447002
10/1/2003,45.577282
9/30/2003,45.736978
9/29/2003,45.821502
9/28/2003,45.82084
9/27/2003,45.82084
9/26/2003,45.799425
9/25/2003,45.82925
9/24/2003,45.782102
9/23/2003,45.783563
9/22/2003,45.59923
9/21/2003,45.922222
9/20/2003,45.922222
9/19/2003,45.944364
9/18/2003,45.988488
9/17/2003,45.880196
9/16/2003,45.812458
9/15/2003,45.748939
9/14/2003,45.702418
9/13/2003,45.702418
9/12/2003,45.753521
9/11/2003,45.709185
9/10/2003,45.730571
9/9/2003,45.663627
9/8/2003,45.744594
9/7/2003,45.867927
9/6/2003,45.867927
9/5/2003,45.862022
9/4/2003,45.854477
9/3/2003,45.886713
9/2/2003,45.906986
9/1/2003,45.65942
8/31/2003,45.411124
8/30/2003,45.411124
8/29/2003,45.716058
8/28/2003,46.273535
8/27/2003,45.811659
8/26/2003,45.797081
8/25/2003,45.833611
8/24/2003,45.807312
8/23/2003,45.807312
8/22/2003,45.83843
8/21/2003,45.819508
8/20/2003,45.828826
8/19/2003,45.803304
8/18/2003,45.877491
8/17/2003,45.870051
8/16/2003,45.870051
8/15/2003,45.92017
8/14/2003,45.924376
8/13/2003,45.904242
8/12/2003,45.863703
8/11/2003,45.927421
8/10/2003,45.909015
8/9/2003,45.909015
8/8/2003,45.963705
8/7/2003,45.804638
8/6/2003,46.079046
8/5/2003,46.11258
8/4/2003,46.07189
8/3/2003,46.179025
8/2/2003,46.179025
8/1/2003,46.152683
7/31/2003,46.125682
7/30/2003,46.100897
7/29/2003,46.056759
7/28/2003,46.1553
7/27/2003,46.175461
7/26/2003,46.175461
7/25/2003,46.14241
7/24/2003,46.194732
7/23/2003,46.161488
7/22/2003,46.163412
7/21/2003,46.215925
7/20/2003,46.163469
7/19/2003,46.163469
7/18/2003,46.227015
7/17/2003,46.155737
7/16/2003,46.300089
7/15/2003,46.117815
7/14/2003,46.034243
7/13/2003,46.407085
7/12/2003,46.407085
7/11/2003,46.188472
7/10/2003,46.172344
7/9/2003,46.329003
7/8/2003,46.210471
7/7/2003,46.382673
7/6/2003,46.363594
7/5/2003,46.363594
7/4/2003,46.342882
7/3/2003,46.305256
7/2/2003,46.302748
7/1/2003,46.406209
6/30/2003,46.333354
6/29/2003,46.185232
6/28/2003,46.185232
6/27/2003,46.31605
6/26/2003,46.484572
6/25/2003,46.506208
6/24/2003,46.541915
6/23/2003,46.623651
6/22/2003,46.501423
6/21/2003,46.501423
6/20/2003,46.541897
6/19/2003,46.801073
6/18/2003,46.570141
6/17/2003,46.663229
6/16/2003,46.791271
6/15/2003,46.720717
6/14/2003,46.720717
6/13/2003,46.694944
6/12/2003,46.772444
6/11/2003,46.676443
6/10/2003,46.749535
6/9/2003,46.857796
6/8/2003,46.931984
6/7/2003,46.931984
6/6/2003,46.847004
6/5/2003,46.856964
6/4/2003,46.870886
6/3/2003,46.964767
6/2/2003,47.149657
6/1/2003,47.016305
5/31/2003,47.016305
5/30/2003,47.054032
5/29/2003,47.025956
5/28/2003,46.992322
5/27/2003,46.86455
5/26/2003,46.330861
5/25/2003,46.633105
5/24/2003,46.633105
5/23/2003,46.793656
5/22/2003,46.851735
5/21/2003,46.792986
5/20/2003,46.772903
5/19/2003,46.963138
5/18/2003,47.064361
5/17/2003,47.064361
5/16/2003,47.110357
5/15/2003,47.069977
5/14/2003,47.153969
5/13/2003,47.153178
5/12/2003,47.164534
5/11/2003,47.125596
5/10/2003,47.125596
5/9/2003,47.158477
5/8/2003,47.22507
5/7/2003,47.201628
5/6/2003,47.194415
5/5/2003,47.318963
5/4/2003,47.409429
5/3/2003,47.409429
5/2/2003,47.339657
5/1/2003,47.352477
4/30/2003,47.349548
4/29/2003,47.326958
4/28/2003,47.296083
4/27/2003,47.381912
4/26/2003,47.381912
4/25/2003,47.375459
4/24/2003,47.297514
4/23/2003,47.356809
4/22/2003,47.360047
4/21/2003,47.374215
4/20/2003,47.345984
4/19/2003,47.345984
4/18/2003,47.342992
4/17/2003,47.338097
4/16/2003,47.431085
4/15/2003,47.338275
4/14/2003,47.527322
4/13/2003,47.578323
4/12/2003,47.578323
4/11/2003,47.439143
4/10/2003,47.338376
4/9/2003,47.483387
4/8/2003,47.415595
4/7/2003,47.812446
4/6/2003,48.272758
4/5/2003,48.272758
4/4/2003,47.713954
4/3/2003,47.698352
4/2/2003,47.600265
4/1/2003,47.59661
3/31/2003,47.629195
3/30/2003,48.362694
3/29/2003,48.362694
3/28/2003,47.805008
3/27/2003,47.836197
3/26/2003,47.896865
3/25/2003,47.881158
3/24/2003,47.966432
3/23/2003,48.505024
3/22/2003,48.505024
3/21/2003,47.948879
3/20/2003,48.071941
3/19/2003,48.033509
3/18/2003,48.016992
3/17/2003,47.836431
3/16/2003,48.260152
3/15/2003,48.260152
3/14/2003,47.844072
3/13/2003,47.775847
3/12/2003,47.684716
3/11/2003,47.624736
3/10/2003,47.523069
3/9/2003,47.108465
3/8/2003,47.108465
3/7/2003,47.516217
3/6/2003,47.488477
3/5/2003,47.551737
3/4/2003,47.599822
3/3/2003,47.645058
3/2/2003,47.663819
3/1/2003,47.663819
2/28/2003,47.646739
2/27/2003,47.625214
2/26/2003,47.597291
2/25/2003,47.695117
2/24/2003,47.774134
2/23/2003,47.540564
2/22/2003,47.540564
2/21/2003,47.606118
2/20/2003,47.691966
2/19/2003,47.720276
2/18/2003,47.743941
2/17/2003,47.861767
2/16/2003,47.753428
2/15/2003,47.753428
2/14/2003,47.845002
2/13/2003,47.841014
2/12/2003,47.878951
2/11/2003,47.744193
2/10/2003,47.646307
2/9/2003,47.648343
2/8/2003,47.648343
2/7/2003,47.682487
2/6/2003,47.728284
2/5/2003,47.710575
2/4/2003,47.793894
2/3/2003,47.78104
2/2/2003,47.799786
2/1/2003,47.799786
1/31/2003,47.797762
1/30/2003,47.834357
1/29/2003,47.806525
1/28/2003,47.887042
1/27/2003,47.946408
1/26/2003,47.849169
1/25/2003,47.849169
1/24/2003,47.870272
1/23/2003,47.881533
1/22/2003,47.868079
1/21/2003,47.924415
1/20/2003,47.90717
1/19/2003,47.87322
1/18/2003,47.87322
1/17/2003,47.9123
1/16/2003,47.922385
1/15/2003,47.961315
1/14/2003,47.912371
1/13/2003,47.914588
1/12/2003,47.797148
1/11/2003,47.797148
1/10/2003,47.914166
1/9/2003,47.888546
1/8/2003,48.011792
1/7/2003,47.980733
1/6/2003,47.983116
1/5/2003,48.350864
1/4/2003,48.350864
1/3/2003,48.1258
1/2/2003,48.108065
1/1/2003,47.943579
12/31/2002,47.947893
12/30/2002,47.892432
12/29/2002,47.901423
12/28/2002,47.901423
12/27/2002,47.960901
12/26/2002,48.043793
12/25/2002,47.991446
12/24/2002,48.018804
12/23/2002,48.018962
12/22/2002,47.912377
12/21/2002,47.912377
12/20/2002,47.983393
12/19/2002,48.05437
12/18/2002,48.133344
12/17/2002,48.106433
12/16/2002,48.136161
12/15/2002,48.107191
12/14/2002,48.107191
12/13/2002,48.144467
12/12/2002,48.162512
12/11/2002,48.168976
12/10/2002,48.187684
12/9/2002,48.186268
12/8/2002,48.244736
12/7/2002,48.244736
12/6/2002,48.220943
12/5/2002,48.276819
12/4/2002,48.179724
12/3/2002,48.288805
12/2/2002,48.375736
12/1/2002,48.146028
11/30/2002,48.146028
11/29/2002,48.272904
11/28/2002,48.268494
11/27/2002,48.266291
11/26/2002,48.205635
11/25/2002,48.16948
11/24/2002,48.091283
11/23/2002,48.091283
11/22/2002,48.167874
11/21/2002,48.124927
11/20/2002,48.189543
11/19/2002,48.084581
11/18/2002,48.229427
11/17/2002,48.213852
11/16/2002,48.213852
11/15/2002,48.213693
11/14/2002,48.248296
11/13/2002,48.300302
11/12/2002,48.266846
11/11/2002,48.229058
11/10/2002,48.332338
11/9/2002,48.332338
11/8/2002,48.276507
11/7/2002,48.363705
11/6/2002,48.369554
11/5/2002,48.258181
11/4/2002,48.389618
11/3/2002,48.248184
11/2/2002,48.248184
11/1/2002,48.292562
10/31/2002,48.433828
10/30/2002,48.376831
10/29/2002,48.348363
10/28/2002,48.455643
10/27/2002,48.311304
10/26/2002,48.311304
10/25/2002,48.353993
10/24/2002,48.389586
10/23/2002,48.31147
10/22/2002,48.345996
10/21/2002,48.36644
10/20/2002,48.302818
10/19/2002,48.302818
10/18/2002,48.383542
10/17/2002,48.35287
10/16/2002,48.306338
10/15/2002,48.491767
10/14/2002,48.21978
10/13/2002,48.312904
10/12/2002,48.312904
10/11/2002,48.330284
10/10/2002,48.312712
10/9/2002,48.35804
10/8/2002,48.353248
10/7/2002,48.314489
10/6/2002,48.165183
10/5/2002,48.165183
10/4/2002,48.289516
10/3/2002,48.324253
10/2/2002,48.38658
10/1/2002,48.329808
9/30/2002,48.35841
9/29/2002,48.538883
9/28/2002,48.538883
9/27/2002,48.427083
9/26/2002,48.348906
9/25/2002,48.377155
9/24/2002,48.301522
9/23/2002,48.379359
9/22/2002,48.401628
9/21/2002,48.401628
9/20/2002,48.423062
9/19/2002,48.347083
9/18/2002,48.4453
9/17/2002,48.459813
9/16/2002,48.344628
9/15/2002,48.029208
9/14/2002,48.029208
9/13/2002,48.318968
9/12/2002,48.507781
9/11/2002,48.457098
9/10/2002,48.473289
9/9/2002,48.452788
9/8/2002,48.220121
9/7/2002,48.220121
9/6/2002,48.477328
9/5/2002,48.426755
9/4/2002,48.488442
9/3/2002,48.498351
9/2/2002,48.569016
9/1/2002,48.442241
8/31/2002,48.442241
8/30/2002,48.471803
8/29/2002,48.497816
8/28/2002,48.528691
8/27/2002,48.538409
8/26/2002,48.559555
8/25/2002,48.496399
8/24/2002,48.496399
8/23/2002,48.516343
8/22/2002,48.457179
8/21/2002,48.540923
8/20/2002,48.518202
8/19/2002,48.555744
8/18/2002,48.435102
8/17/2002,48.435102
8/16/2002,48.532651
8/15/2002,48.631443
8/14/2002,48.529234
8/13/2002,48.629578
8/12/2002,48.609845
8/11/2002,48.694191
8/10/2002,48.694191
8/9/2002,48.654066
8/8/2002,48.655742
8/7/2002,48.61913
8/6/2002,48.710722
8/5/2002,48.489748
8/4/2002,48.472747
8/3/2002,48.472747
8/2/2002,48.599179
8/1/2002,48.7118
7/31/2002,48.706982
7/30/2002,48.673935
7/29/2002,48.754151
7/28/2002,48.227625
7/27/2002,48.227625
7/26/2002,48.523573
7/25/2002,48.63332
7/24/2002,48.728722
7/23/2002,48.702507
7/22/2002,48.564571
7/21/2002,48.572583
7/20/2002,48.572583
7/19/2002,48.685029
7/18/2002,48.845153
7/17/2002,48.778079
7/16/2002,48.738025
7/15/2002,48.889173
7/14/2002,52.494179
7/13/2002,52.494179
7/12/2002,48.788737
7/11/2002,48.813071
7/10/2002,48.717418
7/9/2002,48.774848
7/8/2002,48.896498
7/7/2002,49.055078
7/6/2002,49.055078
7/5/2002,48.926963
7/4/2002,48.712768
7/3/2002,48.823194
7/2/2002,48.750484
7/1/2002,48.747106
6/30/2002,48.647338
6/29/2002,48.647338
6/28/2002,48.8075
6/27/2002,48.94905
6/26/2002,48.738289
6/25/2002,49.024719
6/24/2002,48.832335
6/23/2002,48.948525
6/22/2002,48.948525
6/21/2002,48.939054
6/20/2002,48.96518
6/19/2002,48.924348
6/18/2002,49.043342
6/17/2002,49.022436
6/16/2002,49.001206
6/15/2002,49.001206
6/14/2002,49.004705
6/13/2002,49.059786
6/12/2002,48.961884
6/11/2002,49.013534
6/10/2002,48.958555
6/9/2002,49.014566
6/8/2002,49.014566
6/7/2002,49.021593
6/6/2002,49.000981
6/5/2002,49.024435
6/4/2002,48.978642
6/3/2002,49.137021
6/2/2002,48.978965
6/1/2002,48.978965
5/31/2002,49.00578
5/30/2002,48.843691
5/29/2002,49.023412
5/28/2002,49.036659
5/27/2002,49.034453
5/26/2002,48.957944
5/25/2002,48.957944
5/24/2002,48.988948
5/23/2002,49.011496
5/22/2002,48.946451
5/21/2002,48.976942
5/20/2002,49.028575
5/19/2002,49.117268
5/18/2002,49.117268
5/17/2002,49.045575
5/16/2002,49.043225
5/15/2002,49.099363
5/14/2002,48.968296
5/13/2002,48.960771
5/12/2002,48.982826
5/11/2002,48.982826
5/10/2002,48.989902
5/9/2002,49.025006
5/8/2002,48.91672
5/7/2002,48.939278
5/6/2002,48.849167
5/5/2002,48.819064
5/4/2002,48.819064
5/3/2002,48.919614
5/2/2002,48.956338
5/1/2002,49.000731
4/30/2002,48.980061
4/29/2002,48.957642
4/28/2002,49.137272
4/27/2002,49.137272
4/26/2002,49.025369
4/25/2002,49.155146
4/24/2002,49.005293
4/23/2002,49.013646
4/22/2002,48.937364
4/21/2002,48.951117
4/20/2002,48.951117
4/19/2002,48.911874
4/18/2002,48.905848
4/17/2002,48.968013
4/16/2002,49.003983
4/15/2002,48.945343
4/14/2002,48.835321
4/13/2002,48.835321
4/12/2002,48.887733
4/11/2002,48.873256
4/10/2002,48.866165
4/9/2002,48.893898
4/8/2002,48.843227
4/7/2002,48.78246
4/6/2002,48.78246
4/5/2002,48.834382
4/4/2002,48.82737
4/3/2002,48.884606
4/2/2002,48.84778
4/1/2002,48.796533
3/31/2002,48.774967
3/30/2002,48.774967
3/29/2002,48.802483
3/28/2002,48.789237
3/27/2002,48.763845
3/26/2002,48.770723
3/25/2002,48.753619
3/24/2002,48.657784
3/23/2002,48.657784
3/22/2002,48.737965
3/21/2002,48.736231
3/20/2002,48.73337
3/19/2002,48.721977
3/18/2002,48.761227
3/17/2002,48.570128
3/16/2002,48.570128
3/15/2002,48.67721
3/14/2002,48.79623
3/13/2002,48.796869
3/12/2002,48.739669
3/11/2002,48.732212
3/10/2002,48.590598
3/9/2002,48.590598
3/8/2002,48.683385
3/7/2002,48.745978
3/6/2002,48.750568
3/5/2002,48.726778
3/4/2002,48.727233
3/3/2002,48.591824
3/2/2002,48.591824
3/1/2002,48.689038
2/28/2002,48.762119
2/27/2002,48.744035
2/26/2002,48.69992
2/25/2002,48.744658
2/24/2002,48.727161
2/23/2002,48.727161
2/22/2002,48.735666
2/21/2002,48.735115
2/20/2002,48.563356
2/19/2002,48.666399
2/18/2002,48.602943
2/17/2002,48.695128
2/16/2002,48.695128
2/15/2002,48.69698
2/14/2002,48.688444
2/13/2002,48.722832
2/12/2002,48.651772
2/11/2002,48.666508
2/10/2002,48.886527
2/9/2002,48.886527
2/8/2002,48.748141
2/7/2002,48.776361
2/6/2002,48.685423
2/5/2002,48.619321
2/4/2002,48.641646
2/3/2002,48.565346
2/2/2002,48.565346
2/1/2002,48.534896
1/31/2002,48.527581
1/30/2002,48.507735
1/29/2002,48.421634
1/28/2002,48.392125
1/27/2002,48.087235
1/26/2002,48.087235
1/25/2002,48.272564
1/24/2002,48.22654
1/23/2002,48.227742
1/22/2002,48.316083
1/21/2002,48.227069
1/20/2002,48.340572
1/19/2002,48.340572
1/18/2002,48.276925
1/17/2002,48.273566
1/16/2002,48.287309
1/15/2002,48.184734
1/14/2002,48.294042
1/13/2002,48.330395
1/12/2002,48.330395
1/11/2002,48.400611
1/10/2002,48.383374
1/9/2002,48.304854
1/8/2002,48.289312
1/7/2002,48.264179
1/6/2002,48.136163
1/5/2002,48.136163
1/4/2002,48.234286
1/3/2002,48.184224
1/2/2002,48.269471
1/1/2002,48.362175
12/31/2001,48.333565
12/30/2001,48.39713
12/29/2001,48.39713
12/28/2001,48.30189
12/27/2001,48.160704
12/26/2001,47.99639
12/25/2001,47.962154
12/24/2001,47.892062
12/23/2001,47.430154
12/22/2001,47.430154
12/21/2001,47.821813
12/20/2001,47.815174
12/19/2001,47.786401
12/18/2001,47.828133
12/17/2001,47.83193
12/16/2001,47.920229
12/15/2001,47.920229
12/14/2001,47.841838
12/13/2001,47.81684
12/12/2001,47.8146
12/11/2001,47.818547
12/10/2001,47.853898
12/9/2001,47.67712
12/8/2001,47.67712
12/7/2001,47.828574
12/6/2001,47.866731
12/5/2001,47.89788
12/4/2001,47.900467
12/3/2001,47.930607
12/2/2001,47.967051
12/1/2001,47.967051
11/30/2001,47.947192
11/29/2001,47.955873
11/28/2001,48.002202
11/27/2001,48.020673
11/26/2001,48.017541
11/25/2001,48.070297
11/24/2001,48.070297
11/23/2001,48.056803
11/22/2001,48.014018
11/21/2001,48.009416
11/20/2001,48.009995
11/19/2001,47.940894
11/18/2001,47.867742
11/17/2001,47.867742
11/16/2001,48.004787
11/15/2001,48.00943
11/14/2001,48.078037
11/13/2001,48.036311
11/12/2001,48.012391
11/11/2001,48.079334
11/10/2001,47.956817
11/9/2001,47.999286
11/8/2001,48.009459
11/7/2001,48.003467
11/6/2001,48.027772
11/5/2001,48.028507
11/4/2001,48.001523
11/3/2001,48.001523
11/2/2001,48.012442
11/1/2001,47.980423
10/31/2001,47.995832
10/30/2001,48.010243
10/29/2001,47.962685
10/28/2001,48.165438
10/27/2001,48.165438
10/26/2001,48.05478
10/25/2001,48.078726
10/24/2001,48.090962
10/23/2001,48.062635
10/22/2001,48.013339
10/21/2001,48.052779
10/20/2001,48.052779
10/19/2001,48.051586
10/18/2001,48.072484
10/17/2001,48.054685
10/16/2001,48.08951
10/15/2001,48.061455
10/14/2001,48.087575
10/13/2001,48.087575
10/12/2001,48.137721
10/11/2001,48.062683
10/10/2001,48.062249
10/9/2001,48.093019
10/8/2001,48.12928
10/7/2001,48.070998
10/6/2001,48.070998
10/5/2001,48.041986
10/4/2001,48.077724
10/3/2001,47.877878
10/2/2001,48.026738
10/1/2001,48.068482
9/30/2001,48.010511
9/29/2001,48.010511
9/28/2001,47.943959
9/27/2001,47.859709
9/26/2001,47.895236
9/25/2001,48.273565
9/24/2001,47.974195
9/23/2001,48.266884
9/22/2001,48.266884
9/21/2001,47.990791
9/20/2001,48.034106
9/19/2001,48.031135
9/18/2001,48.027452
9/17/2001,47.813484
9/16/2001,47.508107
9/15/2001,47.508107
9/14/2001,47.703818
9/13/2001,47.57074
9/12/2001,47.487947
9/11/2001,47.672565
9/10/2001,47.368143
9/9/2001,47.525701
9/8/2001,47.525701
9/7/2001,47.332481
9/6/2001,47.293617
9/5/2001,47.142039
9/4/2001,47.136381
9/3/2001,47.178576
9/2/2001,47.199341
9/1/2001,47.199341
8/31/2001,47.112995
8/30/2001,47.221837
8/29/2001,47.127586
8/28/2001,47.236515
8/27/2001,47.193304
8/26/2001,47.262936
8/25/2001,47.262936
8/24/2001,47.18435
8/23/2001,47.17635
8/22/2001,47.094776
8/21/2001,47.206601
8/20/2001,47.149584
8/19/2001,47.144656
8/18/2001,47.144656
8/17/2001,47.154641
8/16/2001,47.143133
8/15/2001,47.180695
8/14/2001,47.199492
8/13/2001,47.138003
8/12/2001,47.181201
8/11/2001,47.181201
8/10/2001,47.15616
8/9/2001,47.221533
8/8/2001,47.202442
8/7/2001,47.135376
8/6/2001,47.159488
8/5/2001,47.246897
8/4/2001,47.246897
8/3/2001,47.176364
8/2/2001,47.166262
8/1/2001,47.150082
7/31/2001,47.145659
7/30/2001,47.162236
7/29/2001,47.193026
7/28/2001,47.193026
7/27/2001,47.17801
7/26/2001,47.19574
7/25/2001,47.166505
7/24/2001,47.181624
7/23/2001,47.150782
7/22/2001,47.056248
7/21/2001,47.056248
7/20/2001,47.097541
7/19/2001,47.377538
7/18/2001,47.241708
7/17/2001,47.214972
7/16/2001,47.15134
7/15/2001,47.184273
7/14/2001,47.184273
7/13/2001,47.19441
7/12/2001,47.17797
7/11/2001,47.166799
7/10/2001,47.195517
7/9/2001,47.196514
7/8/2001,48.84075
7/7/2001,48.84075
7/6/2001,47.726389
7/5/2001,47.111337
7/4/2001,47.137839
7/3/2001,47.159799
7/2/2001,47.184754
7/1/2001,46.91339
6/30/2001,46.91339
6/29/2001,47.06988
6/28/2001,46.972581
6/27/2001,46.980757
6/26/2001,47.057405
6/25/2001,47.022605
6/24/2001,47.075787
6/23/2001,47.075787
6/22/2001,47.042876
6/21/2001,47.006442
6/20/2001,47.002343
6/19/2001,46.978655
6/18/2001,47.024242
6/17/2001,46.908606
6/16/2001,46.908606
6/15/2001,46.993745
6/14/2001,47.103695
6/13/2001,47.015072
6/12/2001,47.085403
6/11/2001,46.978944
6/10/2001,48.479494
6/9/2001,48.479494
6/8/2001,47.578901
6/7/2001,47.011297
6/6/2001,46.955976
6/5/2001,47.080407
6/4/2001,46.978581
6/3/2001,46.956251
6/2/2001,46.956251
6/1/2001,47.031729
5/31/2001,46.986323
5/30/2001,46.950983
5/29/2001,46.986192
5/28/2001,47.005089
5/27/2001,47.009159
5/26/2001,47.009159
5/25/2001,46.998972
5/24/2001,46.965885
5/23/2001,47.370124
5/22/2001,46.984642
5/21/2001,47.011803
5/20/2001,47.076208
5/19/2001,47.076208
5/18/2001,46.99105
5/17/2001,46.976338
5/16/2001,46.969244
5/15/2001,47.042148
5/14/2001,47.57288
5/13/2001,46.917073
5/12/2001,46.917073
5/11/2001,46.878245
5/10/2001,46.898022
5/9/2001,46.813952
5/8/2001,46.778021
5/7/2001,46.796551
5/6/2001,46.779185
5/5/2001,46.779185
5/4/2001,46.821422
5/3/2001,46.807204
5/2/2001,46.952343
5/1/2001,46.907182
4/30/2001,46.889179
4/29/2001,46.586837
4/28/2001,46.586837
4/27/2001,46.768306
4/26/2001,46.849196
4/25/2001,46.918384
4/24/2001,46.796826
4/23/2001,46.788334
4/22/2001,46.879225
4/21/2001,46.879225
4/20/2001,46.855478
4/19/2001,47.062681
4/18/2001,46.988682
4/17/2001,46.946838
4/16/2001,47.071446
4/15/2001,47.028892
4/14/2001,47.028892
4/13/2001,46.959446
4/12/2001,46.893388
4/11/2001,46.744591
4/10/2001,46.510705
4/9/2001,46.502786
4/8/2001,46.815882
4/7/2001,46.815882
4/6/2001,46.653586
4/5/2001,46.529407
4/4/2001,46.570627
4/3/2001,46.728805
4/2/2001,46.678563
4/1/2001,46.478163
3/31/2001,46.478163
3/30/2001,46.652866
3/29/2001,46.656503
3/28/2001,46.616724
3/27/2001,46.602318
3/26/2001,46.708667
3/25/2001,46.727576
3/24/2001,46.727576
3/23/2001,46.698396
3/22/2001,46.744057
3/21/2001,46.683171
3/20/2001,46.675494
3/19/2001,46.707315
3/18/2001,46.809774
3/17/2001,46.809774
3/16/2001,46.730095
3/15/2001,46.607585
3/14/2001,46.624892
3/13/2001,46.656792
3/12/2001,46.579881
3/11/2001,46.457696
3/10/2001,46.457696
3/9/2001,46.519291
3/8/2001,46.524265
3/7/2001,46.540449
3/6/2001,46.58322
3/5/2001,46.538786
3/4/2001,46.373833
3/3/2001,46.373833
3/2/2001,46.557723
3/1/2001,46.580532
2/28/2001,46.554268
2/27/2001,46.685406
2/26/2001,46.672888
2/25/2001,46.922519
2/24/2001,46.922519
2/23/2001,46.72151
2/22/2001,46.594926
2/21/2001,46.55531
2/20/2001,46.664147
2/19/2001,46.567921
2/18/2001,46.617551
2/17/2001,46.617551
2/16/2001,46.558978
2/15/2001,46.649324
2/14/2001,46.65497
2/13/2001,46.521893
2/12/2001,46.564323
2/11/2001,46.558568
2/10/2001,46.558568
2/9/2001,46.53049
2/8/2001,46.404205
2/7/2001,46.411992
2/6/2001,46.34037
2/5/2001,46.39658
2/4/2001,46.256793
2/3/2001,46.256793
2/2/2001,46.363302
2/1/2001,46.396926
1/31/2001,46.458577
1/30/2001,46.514836
1/29/2001,46.473393
1/28/2001,46.530685
1/27/2001,46.530685
1/26/2001,46.526297
1/25/2001,46.612418
1/24/2001,46.323897
1/23/2001,46.335384
1/22/2001,46.478454
1/21/2001,46.239374
1/20/2001,46.239374
1/19/2001,46.335181
1/18/2001,46.456632
1/17/2001,46.384316
1/16/2001,46.53015
1/15/2001,46.544513
1/14/2001,46.501965
1/13/2001,46.501965
